蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/09/01 ~ 113/09/30 (農曆:113/07/29 ~ 113/08/28),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/09/25,400 台中市,SQ1 茭白筍 帶殼 ,80.0 ,60.2 ,39.6 ,57.6 , -  0,"2,128 ", + 12,122572.8
113/09/25,400 台中市,SQ3 茭白筍 去殼 ,123.0 ,101.0 ,78.0 ,95.9 , + 15,240 , +  2,23016
113/09/25,400 台中市,SR1 菱角 生菱角 ,60.0 ,58.7 ,55.0 ,57.5 , - 10,260 , -  7,14950
113/09/25,400 台中市,SU1 薯蕷 紅薯蕷 ,73.0 ,66.5 ,60.0 ,66.4 , + 12,63 , - 20,4183.2
113/09/25,400 台中市,SU2 薯蕷 白薯蕷 ,78.7 ,51.6 ,22.0 ,44.5 , -  3,390 , + 34,17355
113/09/25,400 台中市,SU9 薯蕷 進口 ,70.0 ,70.0 ,70.0 ,70.0 , -  7,50 ,    0,3500
113/09/25,400 台中市,SV1 蘆筍 白蘆筍 ,77.0 ,77.0 ,77.0 ,77.0 , -  2,5 , - 77,385
113/09/25,400 台中市,SV2 蘆筍 綠蘆筍 ,203.0 ,169.8 ,72.5 ,161.7 , + 17,50 , - 17,8085
113/09/25,400 台中市,SV3 蘆筍 蘆筍花 ,208.0 ,179.0 ,147.0 ,174.8 , - 11,39 , - 20,6817.2
113/09/25,400 台中市,SX1 芽菜類 綠豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,180 , - 50,3600
113/09/25,400 台中市,SX3 芽菜類 豌豆芽 ,80.0 ,80.0 ,80.0 ,80.0 ,  -  ,18 ,  -  ,1440
113/09/25,400 台中市,SZ7 晚香玉筍  ,190.0 ,190.0 ,190.0 ,190.0 , -  3,7 , + 40,1330
113/09/25,400 台中市,SZ8 香茅  ,52.0 ,26.7 ,17.5 ,29.9 , - 37,112 , + 87,3348.8
113/09/26,400 台中市,FA1 黃秋葵  ,84.5 ,57.5 ,24.1 ,61.2 , -  2,766 , + 17,46879.2
113/09/26,400 台中市,FB1 花椰菜 青梗 ,44.8 ,37.3 ,22.4 ,36.0 , + 16,890 , +  3,32040
113/09/26,400 台中市,FC1 胡瓜 黑刺 ,23.1 ,17.2 ,9.7 ,17.3 , + 15,"3,569 ", - 13,61743.7
113/09/26,400 台中市,FD0 花胡瓜 其他 ,94.7 ,45.7 ,17.3 ,47.1 , + 12,465 , - 42,21901.5
113/09/26,400 台中市,FD1 花胡瓜  ,45.9 ,25.9 ,12.5 ,26.9 , +  1,"5,232 ", -  2,140740.8
113/09/26,400 台中市,FE1 冬瓜 白皮 ,21.7 ,10.2 ,6.1 ,15.0 , -  1,"1,463 ", - 29,21945
113/09/26,400 台中市,FF0 絲瓜 其他 ,27.7 ,22.4 ,19.3 ,22.7 , + 22,336 , + 69,7627.2
113/09/26,400 台中市,FF1 絲瓜  ,38.2 ,27.2 ,18.4 ,28.9 , +  2,"4,410 ", +  3,127449
113/09/26,400 台中市,FG0 苦瓜 其他 ,50.0 ,43.8 ,34.0 ,42.4 , +  0,183 , - 50,7759.2
113/09/26,400 台中市,FG1 苦瓜 白大米 ,89.1 ,69.9 ,48.5 ,68.6 , + 25,923 , +  9,63317.8
113/09/26,400 台中市,FG3 苦瓜 山苦瓜 ,111.0 ,111.0 ,111.0 ,111.0 , + 46,9 , - 83,999
113/09/26,400 台中市,FG4 苦瓜 翠綠 ,49.0 ,42.2 ,30.0 ,41.6 , + 13,188 , - 60,7820.8
113/09/26,400 台中市,FH3 扁蒲 花蒲 ,24.2 ,17.8 ,13.2 ,18.4 , -  6,"4,172 ", + 50,76764.8
113/09/26,400 台中市,FH4 扁蒲 梨子蒲 ,21.0 ,16.0 ,12.6 ,16.0 , - 10,"1,058 ", + 41,16928
113/09/26,400 台中市,FI1 茄子 胭脂茄 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,30 ,  -  ,750
113/09/26,400 台中市,FI2 茄子 麻荸茄 ,44.4 ,31.8 ,24.4 ,32.2 , + 19,"2,764 ", + 28,89000.8
113/09/26,400 台中市,FI3 茄子 日本種 ,21.0 ,19.7 ,13.0 ,19.0 , - 11,93 , - 39,1767
113/09/26,400 台中市,FJ3 番茄 牛番茄 ,109.4 ,58.0 ,39.6 ,65.8 , +  4,"1,491 ", - 48,98107.8
113/09/26,400 台中市,FK3 甜椒 新香 ,59.0 ,59.0 ,59.0 ,59.0 , + 59,60 , + 20,3540
113/09/26,400 台中市,FK4 甜椒 彩色種 ,68.0 ,50.0 ,29.3 ,51.4 , + 25,555 , - 57,28527
113/09/26,400 台中市,FK5 甜椒 青椒 ,83.9 ,52.8 ,36.1 ,55.2 , -  4,"1,547 ", + 17,85394.4
113/09/26,400 台中市,FK6 甜椒 水果彩椒 ,135.5 ,97.3 ,64.0 ,93.7 , -  1,199 , -  4,18646.3
113/09/26,400 台中市,FL9 豌豆 進口 ,64.0 ,64.0 ,64.0 ,64.0 ,  -  ,120 ,  -  ,7680
113/09/26,400 台中市,FM2 菜豆 青色 ,72.3 ,48.9 ,29.6 ,47.0 , -  6,"1,131 ", + 28,53157
113/09/26,400 台中市,FN1 敏豆 白豆 ,157.0 ,88.2 ,37.2 ,86.6 , + 21,866 , - 45,74995.6
113/09/26,400 台中市,FN4 敏豆 翼豆 ,23.0 ,22.0 ,22.0 ,22.2 , -  4,204 , + 32,4528.8
113/09/26,400 台中市,FN5 敏豆 醜豆 ,130.0 ,86.0 ,42.0 ,94.3 , + 52,37 , - 72,3489.1
113/09/26,400 台中市,FQ1 毛豆 豆莢 ,86.0 ,63.3 ,33.0 ,66.6 , - 13,92 , + 44,6127.2
113/09/26,400 台中市,FQ2 毛豆 豆仁 ,245.0 ,245.0 ,245.0 ,245.0 , -  1,42 ,    0,10290
113/09/26,400 台中市,FR9 青花苔 進口 ,117.2 ,112.7 ,51.0 ,90.5 , -  5,"1,331 ", + 26,120455.5
113/09/26,400 台中市,FS1 越瓜 青色 ,12.5 ,7.0 ,4.5 ,8.2 , + 26,750 , +369,6150
113/09/26,400 台中市,FT1 南瓜 木瓜形 ,39.1 ,28.9 ,23.0 ,29.9 , -  4,"3,055 ", + 57,91344.5
113/09/26,400 台中市,FT3 南瓜 黃如意 ,74.0 ,74.0 ,74.0 ,74.0 ,  -  ,10 ,  -  ,740
113/09/26,400 台中市,FT5 南瓜 青如意 ,78.8 ,57.2 ,31.6 ,55.4 , -  9,"2,570 ", +  5,142378
113/09/26,400 台中市,FT6 南瓜 東昇 ,27.0 ,27.0 ,27.0 ,27.0 ,  -  ,100 ,  -  ,2700
113/09/26,400 台中市,FT7 南瓜 栗子 ,35.0 ,34.0 ,33.0 ,33.5 , + 12,80 ,    0,2680
113/09/26,400 台中市,FT9 南瓜 進口 ,50.7 ,44.2 ,32.3 ,45.1 , + 20,"1,657 ", - 44,74730.7
113/09/26,400 台中市,FU1 隼人瓜  ,20.7 ,15.2 ,7.0 ,15.6 , -  9,974 , + 39,15194.4
113/09/26,400 台中市,FU2 隼人瓜 瓜苗 ,128.5 ,125.2 ,83.5 ,118.5 , + 29,92 , - 50,10902
113/09/26,400 台中市,FV0 辣椒 其他 ,55.0 ,55.0 ,55.0 ,55.0 , + 31,6 , - 33,330
113/09/26,400 台中市,FV1 辣椒 紅小 ,100.0 ,78.7 ,61.0 ,80.8 , +  7,66 , - 56,5332.8
113/09/26,400 台中市,FV2 辣椒 青小 ,83.0 ,58.0 ,30.0 ,52.5 ,  -  ,73 ,  -  ,3832.5
113/09/26,400 台中市,FV4 辣椒 朝天椒 ,177.7 ,161.2 ,126.7 ,151.6 , +  2,107 , + 65,16221.2
113/09/26,400 台中市,FV6 辣椒 糯米椒 ,157.0 ,83.3 ,51.0 ,97.3 , -  2,217 , -  9,21114.1
113/09/26,400 台中市,FV9 辣椒 進口 ,112.0 ,112.0 ,111.0 ,111.7 , + 13,90 , - 25,10053
113/09/26,400 台中市,FW2 洛神花  ,25.0 ,25.0 ,25.0 ,25.0 , - 17,11 , - 21,275
113/09/26,400 台中市,FY4 玉米 玉米筍 ,40.6 ,18.6 ,11.7 ,20.8 , - 19,"1,199 ", +  4,24939.2
113/09/26,400 台中市,FY5 玉米 糯米黑 ,26.0 ,21.3 ,17.0 ,21.9 , + 28,180 , +  1,3942
113/09/26,400 台中市,FY6 玉米 甜軟殼 ,35.7 ,24.0 ,15.3 ,24.8 , -  5,"2,258 ", - 19,55998.4
113/09/26,400 台中市,FY7 玉米 糯米白 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,21 ,  -  ,210
113/09/26,400 台中市,FY8 玉米 白龍王 ,40.0 ,40.0 ,28.0 ,34.5 ,  -  ,220 ,  -  ,7590
113/09/26,400 台中市,FY9 玉米 進口 ,17.0 ,11.0 ,5.0 ,16.0 ,  -  ,131 ,  -  ,2096
113/09/26,400 台中市,LA1 甘藍 初秋 ,40.2 ,38.9 ,35.2 ,38.2 , +  6,"4,054 ", - 45,154862.8
113/09/26,400 台中市,LA2 甘藍 改良種 ,43.1 ,26.6 ,18.7 ,28.7 , + 11,"12,001 ", - 18,344428.7
113/09/26,400 台中市,LA4 甘藍 紫色 ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,47 ,  -  ,940
113/09/26,400 台中市,LA6 甘藍 甘藍芽 ,69.0 ,65.0 ,55.0 ,63.3 , + 49,150 , - 23,9495
113/09/26,400 台中市,LA9 甘藍 進口 ,18.0 ,18.0 ,8.0 ,13.1 , - 33,"1,050 ", - 61,13755
113/09/26,400 台中市,LB1 小白菜 土白菜 ,34.0 ,34.0 ,30.0 ,32.0 , - 20,200 , + 45,6400
113/09/26,400 台中市,LB2 小白菜 蚵仔白 ,60.3 ,41.5 ,25.0 ,40.7 , + 17,"1,341 ", - 12,54578.7
113/09/26,400 台中市,LB3 小白菜 奶油白 ,63.0 ,37.0 ,18.8 ,33.4 , -  1,447 , - 33,14929.8
113/09/26,400 台中市,LC0 包心白 其他 ,25.0 ,9.8 ,8.0 ,11.3 , + 10,"1,915 ", + 11,21639.5
113/09/26,400 台中市,LC1 包心白 包白 ,17.0 ,14.1 ,4.6 ,12.4 , +  1,"3,603 ", +  5,44677.2
113/09/26,400 台中市,LC3 包心白 包頭蓮 ,23.0 ,19.5 ,16.0 ,19.5 ,    0,"1,250 ", - 30,24375
113/09/26,400 台中市,LC9 包心白 進口 ,52.0 ,52.0 ,52.0 ,52.0 ,  -  ,150 ,  -  ,7800
113/09/26,400 台中市,LD1 青江白菜 小梗 ,94.7 ,54.5 ,36.3 ,55.5 , + 20,707 , - 52,39238.5
113/09/26,400 台中市,LE1 皇宮菜 小葉 ,48.0 ,34.0 ,20.0 ,37.2 , -  7,26 , +160,967.2
113/09/26,400 台中市,LE2 皇宮菜 大葉 ,61.7 ,38.6 ,28.3 ,39.3 , + 42,161 , - 27,6327.3
113/09/26,400 台中市,LF2 蕹菜 小葉 ,45.3 ,34.4 ,24.5 ,36.2 , +  1,"1,376 ", + 19,49811.2
113/09/26,400 台中市,LF3 蕹菜 水蕹菜 ,48.7 ,46.3 ,43.3 ,45.6 , +  4,"1,032 ", - 20,47059.2
113/09/26,400 台中市,LG2 芹菜 白梗 ,119.0 ,119.0 ,119.0 ,119.0 , + 17,15 , - 32,1785
113/09/26,400 台中市,LG3 芹菜 西洋芹菜 ,35.0 ,35.0 ,20.0 ,30.7 , -  2,126 , - 52,3868.2
113/09/26,400 台中市,LG9 芹菜 進口 ,20.5 ,14.5 ,7.5 ,13.3 , - 53,982 , +227,13060.6
113/09/26,400 台中市,LH2 菠菜 角葉 ,68.0 ,54.6 ,37.0 ,50.8 , +  6,"1,420 ", - 10,72136
113/09/26,400 台中市,LI0 萵苣菜 其他 ,53.0 ,31.7 ,20.0 ,39.2 , - 14,84 , - 18,3292.8
113/09/26,400 台中市,LI3 萵苣菜 本島圓葉 ,80.0 ,64.0 ,48.0 ,61.7 , + 25,70 , - 22,4319
113/09/26,400 台中市,LI5 萵苣菜 油麥菜 ,70.3 ,40.8 ,10.2 ,36.6 , - 12,"1,494 ", +  1,54680.4
113/09/26,400 台中市,LI7 萵苣菜 紅捲綠捲 ,33.0 ,27.0 ,25.0 ,29.2 , - 17,62 , +107,1810.4
113/09/26,400 台中市,LI8 萵苣菜 水耕 ,118.0 ,115.0 ,105.0 ,113.3 , + 27,60 , - 20,6798
113/09/26,400 台中市,LI9 萵苣菜 進口 ,70.0 ,36.5 ,6.0 ,39.8 , +131,649 , - 47,25830.2
113/09/26,400 台中市,LJ3 芥菜 大芥菜 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,40 ,  -  ,1000
113/09/26,400 台中市,LJ4 芥菜 小芥菜 ,27.0 ,26.0 ,25.0 ,26.0 , + 14,180 , - 25,4680
113/09/26,400 台中市,LK2 芥藍菜  ,40.5 ,29.7 ,22.0 ,30.8 , - 11,158 , - 39,4866.4
113/09/26,400 台中市,LK3 芥藍菜 芥藍芽 ,89.0 ,58.2 ,38.5 ,59.1 , + 19,"1,345 ", - 35,79489.5
113/09/26,400 台中市,LM1 莧菜 紅莧菜 ,65.3 ,60.0 ,48.0 ,56.7 , + 27,270 , +391,15309
113/09/26,400 台中市,LM2 莧菜 白莧菜 ,55.8 ,40.0 ,28.7 ,41.2 , + 19,"1,757 ", - 23,72388.4
113/09/26,400 台中市,LN1 油菜  ,41.0 ,32.1 ,27.0 ,32.1 , +  1,736 , - 58,23625.6
113/09/26,400 台中市,LO1 甘薯葉  ,44.5 ,33.4 ,21.7 ,33.5 , -  8,"1,137 ", + 24,38089.5
113/09/26,400 台中市,LP1 芫荽  ,126.2 ,90.5 ,60.0 ,90.5 , -  7,352 , - 25,31856
113/09/26,400 台中市,LP2 九層塔  ,35.5 ,27.1 ,11.3 ,26.7 , -  1,323 , - 12,8624.1
113/09/26,400 台中市,LQ1 紅鳳菜 紅鳳菜 ,108.0 ,89.0 ,74.0 ,87.6 , + 48,69 , - 39,6044.4
113/09/26,400 台中市,LS1 茴香  ,61.0 ,33.0 ,2.0 ,18.6 ,  -  ,90 ,  -  ,1674
113/09/26,400 台中市,LT3 海菜 水蓮 ,137.6 ,134.1 ,127.4 ,133.3 , -  5,516 , + 51,68782.8
113/09/26,400 台中市,LX1 蕨菜 過貓 ,85.0 ,69.2 ,57.0 ,69.1 , -  0,245 , +  2,16929.5
113/09/26,400 台中市,LX2 蕨菜 山蘇 ,145.0 ,145.0 ,145.0 ,145.0 , + 29,24 , +100,3480
113/09/26,400 台中市,LZ2 藤川七 川七葉 ,170.0 ,170.0 ,170.0 ,170.0 ,  -  ,30 ,  -  ,5100
113/09/26,400 台中市,MA2 洋菇 盒裝 ,13.0 ,13.0 ,13.0 ,13.0 , + 23,54 , - 18,702
113/09/26,400 台中市,MC1 濕木耳  ,99.7 ,17.3 ,8.7 ,39.9 , - 13,462 , -  9,18433.8
113/09/26,400 台中市,MD1 濕香菇  ,90.0 ,82.5 ,75.0 ,84.4 , + 16,64 , - 22,5401.6
113/09/26,400 台中市,ME1 金絲菇 金針菇 ,30.0 ,30.0 ,30.0 ,30.0 ,    0,25 , - 55,750
113/09/26,400 台中市,ME2 金絲菇 盒裝 ,10.0 ,10.0 ,10.0 ,10.0 , -  9,100 ,    0,1000
113/09/26,400 台中市,MF1 蠔菇 鮑魚菇 ,75.0 ,72.5 ,70.0 ,72.4 , -  3,38 , +533,2751.2
113/09/26,400 台中市,MJ1 杏鮑菇  ,65.8 ,41.0 ,27.0 ,49.1 , -  4,924 , +  2,45368.4
113/09/26,400 台中市,MK2 鴻喜菇 盒裝 ,21.0 ,21.0 ,21.0 ,21.0 ,    0,150 ,    0,3150
113/09/26,400 台中市,ML1 珊瑚菇  ,100.0 ,100.0 ,100.0 ,100.0 ,  -  ,20 ,  -  ,2000
113/09/26,400 台中市,MX1 其他菇類  ,75.0 ,46.3 ,23.0 ,40.7 , +  7,602 , -  3,24501.4
113/09/26,400 台中市,OC1 榨菜  ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,60 ,  -  ,1800
113/09/26,400 台中市,OE2 醃瓜 漬 漬,25.0 ,23.0 ,22.0 ,22.7 , - 19,143 , + 16,3246.1
113/09/26,400 台中市,OL1 朴菜  ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,60 ,  -  ,1800
113/09/26,400 台中市,OX1 其他  ,65.2 ,27.4 ,12.9 ,28.3 , -  1,"2,562 ", + 16,72504.6
113/09/26,400 台中市,SA3 蘿蔔 矸仔 ,15.2 ,14.8 ,10.0 ,12.3 , - 15,"3,100 ", +101,38130
113/09/26,400 台中市,SA9 蘿蔔 進口 ,24.3 ,22.8 ,17.4 ,20.9 , - 15,"5,640 ", + 81,117876
113/09/26,400 台中市,SB1 胡蘿蔔 未洗 ,14.0 ,14.0 ,13.7 ,13.9 ,    0,"1,084 ",    0,15067.6
113/09/26,400 台中市,SB2 胡蘿蔔 清洗 ,21.5 ,16.0 ,12.0 ,15.9 , +  5,"5,950 ", - 17,94605
113/09/26,400 台中市,SC1 馬鈴薯 本產 ,22.4 ,13.7 ,7.6 ,12.5 , +  4,"3,120 ", -  5,39000
113/09/26,400 台中市,SC9 馬鈴薯 進口 ,35.0 ,32.6 ,22.7 ,28.2 , - 16,"1,125 ", + 15,31725
113/09/26,400 台中市,SD1 洋蔥 本產 ,28.0 ,17.9 ,14.0 ,18.8 , -  6,"3,471 ", +  9,65254.8
113/09/26,400 台中市,SD9 洋蔥 進口 ,29.5 ,22.3 ,10.5 ,24.5 , - 14,"1,756 ", - 12,43022
113/09/26,400 台中市,SE2 青蔥 北蔥 ,76.5 ,54.6 ,35.6 ,55.0 , - 30,"1,264 ", + 59,69520
113/09/26,400 台中市,SE6 青蔥 粉蔥 ,130.5 ,93.4 ,61.4 ,90.2 , - 20,"1,865 ", + 25,168223
113/09/26,400 台中市,SF3 韭菜 韭菜花 ,80.0 ,65.0 ,43.0 ,56.5 , + 41,36 , +100,2034
113/09/26,400 台中市,SF4 韭菜 青頭 ,50.5 ,44.2 ,31.2 ,42.0 , +  1,300 , +  1,12600
113/09/26,400 台中市,SG2 大蒜 軟梗 ,168.5 ,131.0 ,55.5 ,124.1 , +  9,139 , +248,17249.9
113/09/26,400 台中市,SG4 大蒜 蔥蒜 ,178.0 ,137.5 ,120.0 ,146.8 , -  6,82 , -  8,12037.6
113/09/26,400 台中市,SG5 大蒜 蒜頭 ,100.0 ,54.0 ,45.0 ,62.0 , + 14,65 , + 35,4030
113/09/26,400 台中市,SG6 大蒜 蒜仁 ,110.0 ,105.0 ,100.0 ,103.8 , +  1,156 , + 77,16192.8
113/09/26,400 台中市,SG7 大蒜 蒜瓣 ,80.0 ,68.2 ,60.5 ,68.9 , - 22,97 , - 15,6683.3
113/09/26,400 台中市,SH1 竹筍 麻竹筍 ,47.5 ,42.7 ,29.0 ,40.1 , + 13,450 , - 25,18045
113/09/26,400 台中市,SJ2 芋 檳榔心芋 ,61.7 ,50.4 ,36.7 ,44.9 , -  5,"1,140 ", -  9,51186
113/09/26,400 台中市,SJ5 芋 芋角 ,80.0 ,80.0 ,75.0 ,78.3 , -  2,72 , - 25,5637.6
113/09/26,400 台中市,SL1 豆薯  ,30.0 ,28.3 ,28.0 ,28.6 , -  1,340 , + 21,9724
113/09/26,400 台中市,SM9 牛蒡 進口 ,15.0 ,15.0 ,10.0 ,13.3 , - 49,300 , +200,3990
113/09/26,400 台中市,SN1 蓮藕  ,37.0 ,25.0 ,25.0 ,26.3 , + 11,270 , + 80,7101
113/09/26,400 台中市,SO0 甘薯 其他 ,31.3 ,28.8 ,22.3 ,28.2 , +  5,500 , +186,14100
113/09/26,400 台中市,SO1 甘薯 臺農57號 ,31.0 ,25.0 ,21.0 ,25.8 , +  4,830 , +564,21414
113/09/26,400 台中市,SO3 甘薯 臺農66號 ,26.0 ,23.4 ,19.3 ,22.0 , - 31,"1,135 ", +999,24970
113/09/26,400 台中市,SP0 薑 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,24 ,    0,480
113/09/26,400 台中市,SP1 薑 老薑 ,95.0 ,56.8 ,32.2 ,50.3 , +  9,646 , + 50,32493.8
113/09/26,400 台中市,SP2 薑 嫩薑 ,45.0 ,42.0 ,29.5 ,35.2 , +  5,260 , +  9,9152
113/09/26,400 台中市,SP3 薑 粉薑 ,45.0 ,45.0 ,45.0 ,45.0 ,    0,36 ,    0,1620
113/09/26,400 台中市,SQ1 茭白筍 帶殼 ,78.2 ,62.4 ,44.1 ,61.5 , +  7,"1,842 ", - 13,113283
113/09/26,400 台中市,SQ3 茭白筍 去殼 ,106.3 ,78.6 ,48.0 ,74.4 , - 22,219 , -  9,16293.6
113/09/26,400 台中市,SR1 菱角 生菱角 ,67.0 ,65.0 ,64.0 ,65.0 , + 13,160 , - 38,10400
113/09/26,400 台中市,SU1 薯蕷 紅薯蕷 ,65.0 ,52.0 ,39.0 ,46.2 , - 30,116 , + 84,5359.2
113/09/26,400 台中市,SU2 薯蕷 白薯蕷 ,70.0 ,47.2 ,28.3 ,46.0 , +  3,433 , + 11,19918
113/09/26,400 台中市,SU9 薯蕷 進口 ,75.0 ,75.0 ,75.0 ,75.0 , +  7,20 , - 60,1500
113/09/26,400 台中市,SV1 蘆筍 白蘆筍 ,86.0 ,86.0 ,86.0 ,86.0 , + 12,6 , + 20,516
113/09/26,400 台中市,SV2 蘆筍 綠蘆筍 ,183.0 ,130.0 ,100.0 ,137.6 , - 15,19 , - 62,2614.4
113/09/26,400 台中市,SV3 蘆筍 蘆筍花 ,230.0 ,227.0 ,120.0 ,201.4 , + 15,16 , - 59,3222.4
113/09/26,400 台中市,SV9 蘆筍 進口 ,158.0 ,158.0 ,158.0 ,158.0 ,  -  ,17 ,  -  ,2686
113/09/26,400 台中市,SX1 芽菜類 綠豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,180 ,    0,3600
113/09/26,400 台中市,SX3 芽菜類 豌豆芽 ,80.0 ,80.0 ,80.0 ,80.0 ,    0,18 ,    0,1440
113/09/26,400 台中市,SZ7 晚香玉筍  ,110.0 ,110.0 ,110.0 ,110.0 , - 42,11 , + 57,1210
113/09/26,400 台中市,SZ8 香茅  ,34.0 ,26.3 ,22.0 ,26.2 , - 12,90 , - 20,2358
113/09/27,400 台中市,FA1 黃秋葵  ,78.9 ,58.0 ,22.9 ,62.0 , +  1,803 , +  5,49786
113/09/27,400 台中市,FB1 花椰菜 青梗 ,46.4 ,38.0 ,24.2 ,37.5 , +  4,854 , -  4,32025
113/09/27,400 台中市,FC1 胡瓜 黑刺 ,29.5 ,17.8 ,7.7 ,16.8 , -  3,"2,886 ", - 19,48484.8
113/09/27,400 台中市,FD0 花胡瓜 其他 ,93.2 ,46.5 ,18.0 ,45.9 , -  3,639 , + 37,29330.1
113/09/27,400 台中市,FD1 花胡瓜  ,52.4 ,32.2 ,15.1 ,30.1 , + 12,"4,540 ", - 13,136654
113/09/27,400 台中市,FE1 冬瓜 白皮 ,21.0 ,10.9 ,7.8 ,15.0 ,    0,"2,789 ", + 91,41835
113/09/27,400 台中市,FF0 絲瓜 其他 ,28.7 ,23.8 ,19.7 ,23.7 , +  4,322 , -  4,7631.4
113/09/27,400 台中市,FF1 絲瓜  ,39.1 ,26.5 ,19.0 ,27.8 , -  4,"4,910 ", + 11,136498
113/09/27,400 台中市,FG0 苦瓜 其他 ,49.7 ,43.0 ,34.0 ,40.0 , -  6,693 , +279,27720
113/09/27,400 台中市,FG1 苦瓜 白大米 ,97.7 ,77.8 ,50.0 ,79.6 , + 16,583 , - 37,46406.8
113/09/27,400 台中市,FG3 苦瓜 山苦瓜 ,117.0 ,117.0 ,117.0 ,117.0 , +  5,8 , - 11,936
113/09/27,400 台中市,FG4 苦瓜 翠綠 ,48.0 ,40.0 ,30.5 ,35.4 , - 15,238 , + 27,8425.2
113/09/27,400 台中市,FH3 扁蒲 花蒲 ,22.4 ,17.0 ,14.5 ,17.5 , -  5,"4,469 ", +  7,78207.5
113/09/27,400 台中市,FH4 扁蒲 梨子蒲 ,20.2 ,16.2 ,14.0 ,16.4 , +  2,902 , - 15,14792.8
113/09/27,400 台中市,FI2 茄子 麻荸茄 ,45.7 ,32.2 ,25.8 ,32.7 , +  2,"2,824 ", +  2,92344.8
113/09/27,400 台中市,FI3 茄子 日本種 ,27.5 ,19.3 ,14.0 ,16.7 , - 12,189 , +103,3156.3
113/09/27,400 台中市,FJ3 番茄 牛番茄 ,106.3 ,64.9 ,43.9 ,75.3 , + 14,"3,118 ", +109,234785.4
113/09/27,400 台中市,FK3 甜椒 新香 ,51.0 ,35.0 ,35.0 ,42.1 , - 29,90 , + 50,3789
113/09/27,400 台中市,FK4 甜椒 彩色種 ,79.1 ,48.3 ,24.2 ,51.2 , -  0,"1,443 ", +160,73881.6
113/09/27,400 台中市,FK5 甜椒 青椒 ,72.8 ,59.0 ,39.7 ,56.3 , +  2,"3,581 ", +131,201610.3
113/09/27,400 台中市,FK6 甜椒 水果彩椒 ,137.3 ,98.0 ,50.0 ,82.8 , - 12,277 , + 39,22935.6
113/09/27,400 台中市,FL9 豌豆 進口 ,64.0 ,64.0 ,32.0 ,49.0 , - 23,256 , +113,12544
113/09/27,400 台中市,FM1 菜豆 白色 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,26 ,  -  ,650
113/09/27,400 台中市,FM2 菜豆 青色 ,72.9 ,53.5 ,27.2 ,48.8 , +  4,930 , - 18,45384
113/09/27,400 台中市,FN1 敏豆 白豆 ,163.0 ,92.6 ,49.4 ,94.5 , +  9,842 , -  3,79569
113/09/27,400 台中市,FN4 敏豆 翼豆 ,76.0 ,23.5 ,20.0 ,24.3 , +  9,98 , - 52,2381.4
113/09/27,400 台中市,FN5 敏豆 醜豆 ,130.0 ,75.5 ,58.0 ,77.1 , - 18,56 , + 51,4317.6
113/09/27,400 台中市,FQ1 毛豆 豆莢 ,85.0 ,72.0 ,68.0 ,76.0 , + 14,96 , +  4,7296
113/09/27,400 台中市,FQ2 毛豆 豆仁 ,245.0 ,245.0 ,240.0 ,244.1 , -  0,54 , + 29,13181.4
113/09/27,400 台中市,FR9 青花苔 進口 ,127.0 ,125.9 ,79.5 ,85.1 , -  6,810 , - 39,68931
113/09/27,400 台中市,FS1 越瓜 青色 ,18.0 ,15.0 ,5.0 ,8.4 , +  2,345 , - 54,2898
113/09/27,400 台中市,FT1 南瓜 木瓜形 ,39.4 ,29.0 ,22.3 ,28.3 , -  5,"3,386 ", + 11,95823.8
113/09/27,400 台中市,FT2 南瓜 圓形 ,38.0 ,33.5 ,26.0 ,32.6 ,  -  ,81 ,  -  ,2640.6
113/09/27,400 台中市,FT5 南瓜 青如意 ,82.8 ,54.0 ,28.2 ,56.1 , +  1,"2,404 ", -  6,134864.4
113/09/27,400 台中市,FT6 南瓜 東昇 ,20.0 ,20.0 ,20.0 ,20.0 , - 26,100 ,    0,2000
113/09/27,400 台中市,FT7 南瓜 栗子 ,30.0 ,30.0 ,30.0 ,30.0 , - 10,200 , +150,6000
113/09/27,400 台中市,FT9 南瓜 進口 ,50.7 ,45.2 ,34.8 ,43.3 , -  4,"2,927 ", + 77,126739.1
113/09/27,400 台中市,FU1 隼人瓜  ,19.3 ,17.6 ,12.7 ,17.0 , +  9,620 , - 36,10540
113/09/27,400 台中市,FU2 隼人瓜 瓜苗 ,115.0 ,101.5 ,78.5 ,100.0 , - 16,79 , - 14,7900
113/09/27,400 台中市,FV0 辣椒 其他 ,44.0 ,44.0 ,44.0 ,44.0 , - 20,18 , +200,792
