蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,114/02/01 ~ 114/02/28 (農曆:114/01/04 ~ 114/02/01),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
114/02/22,830 鳳山區,LN1 油菜  ,18.1 ,13.3 ,10.0 ,13.6 , -  4,"2,460 ", +  4,33456
114/02/22,830 鳳山區,LO1 甘薯葉  ,15.1 ,12.7 ,10.0 ,12.7 , -  1,"1,550 ", - 13,19685
114/02/22,830 鳳山區,LT2 海菜 海帶 ,30.0 ,30.0 ,30.0 ,30.0 ,    0,200 ,    0,6000
114/02/22,830 鳳山區,OA1 鹹菜 清心 ,10.0 ,10.0 ,10.0 ,10.0 ,    0,600 ,    0,6000
114/02/22,830 鳳山區,OE1 醃瓜 乾 乾,25.0 ,25.0 ,25.0 ,25.0 ,    0,240 ,    0,6000
114/02/22,830 鳳山區,OG1 熟筍 桂竹筍 ,38.4 ,37.4 ,35.6 ,37.2 , +  1,90 , - 17,3348
114/02/22,830 鳳山區,OX1 其他  ,20.1 ,14.9 ,11.2 ,15.2 , +  5,"1,214 ", + 87,18452.8
114/02/22,830 鳳山區,SA3 蘿蔔 矸仔 ,11.1 ,7.0 ,4.0 ,7.2 , + 31,"17,610 ", + 46,126792
114/02/22,830 鳳山區,SB2 胡蘿蔔 清洗 ,12.3 ,8.2 ,5.0 ,8.4 , - 13,"16,940 ", +  4,142296
114/02/22,830 鳳山區,SC1 馬鈴薯 本產 ,29.6 ,20.4 ,17.0 ,21.6 , -  1,900 , + 13,19440
114/02/22,830 鳳山區,SD1 洋蔥 本產 ,16.0 ,15.1 ,14.1 ,15.1 , - 11,690 , - 21,10419
114/02/22,830 鳳山區,SE2 青蔥 北蔥 ,25.7 ,18.4 ,14.0 ,19.0 , +  2,"1,010 ", + 26,19190
114/02/22,830 鳳山區,SE6 青蔥 粉蔥 ,33.0 ,32.8 ,32.8 ,32.8 ,    0,45 ,    0,1476
114/02/22,830 鳳山區,SF1 韭菜 白頭 ,12.1 ,11.7 ,11.2 ,11.7 , - 31,"1,030 ", + 45,12051
114/02/22,830 鳳山區,SF3 韭菜 韭菜花 ,62.5 ,37.2 ,27.7 ,40.4 , + 91,220 , + 16,8888
114/02/22,830 鳳山區,SG1 大蒜 硬梗 ,12.5 ,12.3 ,12.3 ,12.3 , - 17,40 ,    0,492
114/02/22,830 鳳山區,SJ1 芋 麵芋 ,28.0 ,28.0 ,28.0 ,28.0 ,    0,200 ,    0,5600
114/02/22,830 鳳山區,SL1 豆薯  ,18.6 ,12.0 ,8.7 ,12.7 , +  1,"3,770 ", +243,47879
114/02/22,830 鳳山區,SO0 甘薯 其他 ,25.3 ,21.2 ,16.7 ,21.1 ,  -  ,890 ,  -  ,18779
114/02/22,830 鳳山區,SO1 甘薯 臺農57號 ,22.5 ,16.8 ,12.1 ,17.0 , -  5,"2,860 ", -  6,48620
114/02/22,830 鳳山區,SO3 甘薯 臺農66號 ,29.5 ,22.8 ,12.0 ,22.0 , - 13,180 , - 70,3960
114/02/22,830 鳳山區,SP1 薑 老薑 ,42.7 ,22.7 ,18.5 ,25.9 , - 16,580 , + 41,15022
114/02/22,830 鳳山區,SQ1 茭白筍 帶殼 ,65.0 ,53.6 ,50.0 ,55.2 , -  1,290 , -  9,16008
114/02/22,830 鳳山區,SW1 球莖甘藍  ,9.9 ,9.0 ,7.4 ,8.9 , - 10,300 , + 50,2670
114/02/22,830 鳳山區,SX1 芽菜類 綠豆芽 ,12.0 ,11.0 ,10.0 ,11.0 , +  5,"1,640 ", - 54,18040
114/02/23,830 鳳山區,FB1 花椰菜 青梗 ,38.5 ,18.0 ,12.0 ,20.9 , +  6,820 , +  1,17138
114/02/23,830 鳳山區,FB2 花椰菜 白梗 ,17.5 ,14.9 ,12.1 ,14.9 , -  8,"3,120 ", + 41,46488
114/02/23,830 鳳山區,FC1 胡瓜 黑刺 ,31.7 ,19.5 ,12.0 ,20.4 , +  9,"2,170 ", + 20,44268
114/02/23,830 鳳山區,FD0 花胡瓜 其他 ,9.5 ,5.1 ,5.0 ,6.0 ,  -  ,204 ,  -  ,1224
114/02/23,830 鳳山區,FD1 花胡瓜  ,36.0 ,21.8 ,14.3 ,23.2 , +  3,"1,780 ", + 25,41296
114/02/23,830 鳳山區,FE1 冬瓜 白皮 ,13.2 ,9.6 ,7.0 ,9.8 , -  3,"7,300 ", + 38,71540
114/02/23,830 鳳山區,FF1 絲瓜  ,19.1 ,11.7 ,9.2 ,12.7 , -  5,"1,670 ", - 34,21209
114/02/23,830 鳳山區,FG1 苦瓜 白大米 ,51.1 ,21.9 ,14.3 ,26.2 , -  7,"1,350 ", + 23,35370
114/02/23,830 鳳山區,FH3 扁蒲 花蒲 ,6.3 ,5.8 ,5.8 ,5.9 ,  -  ,20 ,  -  ,118
114/02/23,830 鳳山區,FI1 茄子 胭脂茄 ,20.0 ,20.0 ,20.0 ,20.0 ,    0,400 , + 67,8000
114/02/23,830 鳳山區,FI2 茄子 麻荸茄 ,57.0 ,40.3 ,26.0 ,40.8 , -  9,870 , + 24,35496
114/02/23,830 鳳山區,FJ1 番茄 黑柿 ,31.6 ,26.9 ,25.0 ,27.5 , -  1,600 , + 13,16500
114/02/23,830 鳳山區,FJ3 番茄 牛番茄 ,38.1 ,18.3 ,6.2 ,19.8 , +  7,860 , -  4,17028
114/02/23,830 鳳山區,FK3 甜椒 新香 ,15.5 ,14.7 ,14.5 ,14.8 ,  -  ,10 ,  -  ,148
114/02/23,830 鳳山區,FK4 甜椒 彩色種 ,40.0 ,32.2 ,21.8 ,31.7 , - 12,530 , + 23,16801
114/02/23,830 鳳山區,FK5 甜椒 青椒 ,22.9 ,10.0 ,4.4 ,11.5 , - 25,"2,150 ", +109,24725
114/02/23,830 鳳山區,FL1 豌豆 白花 ,64.5 ,49.0 ,40.0 ,50.3 , +  2,330 , + 14,16599
114/02/23,830 鳳山區,FL6 豌豆 甜豌豆 ,50.0 ,35.3 ,25.0 ,36.2 , -  0,470 , + 18,17014
114/02/23,830 鳳山區,FM1 菜豆 白色 ,16.0 ,16.0 ,16.0 ,16.0 , -  1,400 , - 20,6400
114/02/23,830 鳳山區,FN1 敏豆 白豆 ,55.0 ,44.0 ,37.5 ,44.9 , -  3,410 , + 32,18409
114/02/23,830 鳳山區,FR1 青花苔  ,36.3 ,23.8 ,18.2 ,25.2 , +  9,"1,058 ", + 30,26661.6
114/02/23,830 鳳山區,FT1 南瓜 木瓜形 ,31.7 ,23.9 ,17.4 ,24.1 , +  1,"1,200 ", - 16,28920
114/02/23,830 鳳山區,FT5 南瓜 青如意 ,8.3 ,7.8 ,7.8 ,7.9 , - 33,20 , - 60,158
114/02/23,830 鳳山區,FV1 辣椒 紅小 ,58.0 ,43.7 ,33.3 ,44.5 , -  3,400 , + 29,17800
114/02/23,830 鳳山區,FV4 辣椒 朝天椒 ,50.0 ,49.2 ,49.2 ,49.3 , + 20,6 , - 75,295.8
114/02/23,830 鳳山區,FV9 辣椒 進口 ,19.8 ,19.7 ,19.7 ,19.7 ,  -  ,60 ,  -  ,1182
114/02/23,830 鳳山區,FY4 玉米 玉米筍 ,10.4 ,4.2 ,3.9 ,5.4 ,    0,246 , +105,1328.4
114/02/23,830 鳳山區,FY6 玉米 甜軟殼 ,20.0 ,11.3 ,7.1 ,12.2 , - 36,"1,150 ", + 19,14030
114/02/23,830 鳳山區,LA1 甘藍 初秋 ,11.0 ,7.7 ,5.0 ,7.8 , -  5,"25,766 ", - 16,200974.8
114/02/23,830 鳳山區,LB1 小白菜 土白菜 ,20.0 ,15.0 ,13.0 ,15.6 , +  5,"2,150 ", -  7,33540
114/02/23,830 鳳山區,LB2 小白菜 蚵仔白 ,18.1 ,14.2 ,11.1 ,14.4 , -  1,"2,510 ", + 19,36144
114/02/23,830 鳳山區,LC1 包心白 包白 ,12.0 ,7.5 ,3.9 ,7.7 ,    0,"18,790 ", +  8,144683
114/02/23,830 鳳山區,LC3 包心白 包頭蓮 ,10.0 ,8.3 ,7.0 ,8.4 , -  6,"4,425 ", + 11,37170
114/02/23,830 鳳山區,LD1 青江白菜 小梗 ,14.2 ,11.7 ,10.0 ,11.9 , -  8,"2,870 ", +  7,34153
114/02/23,830 鳳山區,LF1 蕹菜 大葉 ,14.1 ,12.7 ,11.1 ,12.7 , -  8,"1,870 ", -  4,23749
114/02/23,830 鳳山區,LG1 芹菜 青梗 ,25.4 ,18.5 ,16.1 ,19.4 , + 20,"1,480 ", - 26,28712
114/02/23,830 鳳山區,LG2 芹菜 白梗 ,16.3 ,12.8 ,9.8 ,12.9 , +  5,340 , - 11,4386
114/02/23,830 鳳山區,LG3 芹菜 西洋芹菜 ,19.2 ,14.8 ,12.5 ,15.2 , - 15,"1,980 ", + 99,30096
114/02/23,830 鳳山區,LH1 菠菜 圓葉 ,19.0 ,15.3 ,13.0 ,15.6 , -  3,"2,220 ", +  3,34632
114/02/23,830 鳳山區,LI2 萵苣菜 結球萵 ,14.0 ,11.1 ,8.9 ,11.3 , -  5,"2,900 ", + 60,32770
114/02/23,830 鳳山區,LI3 萵苣菜 本島圓葉 ,15.2 ,14.6 ,14.2 ,14.6 ,  -  ,"1,230 ",  -  ,17958
114/02/23,830 鳳山區,LI5 萵苣菜 油麥菜 ,10.0 ,7.8 ,6.8 ,8.1 , -  5,"4,490 ", +  6,36369
114/02/23,830 鳳山區,LJ1 芥菜 芥菜仁 ,13.1 ,11.2 ,9.8 ,11.3 , +  3,"2,540 ", - 20,28702
114/02/23,830 鳳山區,LJ3 芥菜 大芥菜 ,12.1 ,9.9 ,8.3 ,10.0 , +  3,"3,620 ", + 10,36200
114/02/23,830 鳳山區,LJ4 芥菜 小芥菜 ,16.2 ,15.1 ,14.2 ,15.1 , + 10,"1,190 ", - 17,17969
114/02/23,830 鳳山區,LL1 茼蒿  ,36.0 ,23.0 ,15.1 ,24.0 , -  6,"1,210 ", -  6,29040
114/02/23,830 鳳山區,LM2 莧菜 白莧菜 ,21.1 ,15.0 ,12.0 ,15.6 , -  2,"2,180 ", + 11,34008
114/02/23,830 鳳山區,LN1 油菜  ,18.3 ,14.1 ,12.0 ,14.5 , +  7,"2,130 ", - 13,30885
114/02/23,830 鳳山區,LO1 甘薯葉  ,15.0 ,11.6 ,10.0 ,12.0 , -  6,"1,780 ", + 15,21360
114/02/23,830 鳳山區,LT2 海菜 海帶 ,30.0 ,30.0 ,30.0 ,30.0 ,    0,200 ,    0,6000
114/02/23,830 鳳山區,MJ1 杏鮑菇  ,16.5 ,16.4 ,16.4 ,16.4 ,  -  ,36 ,  -  ,590.4
114/02/23,830 鳳山區,OA1 鹹菜 清心 ,10.0 ,10.0 ,10.0 ,10.0 ,    0,600 ,    0,6000
114/02/23,830 鳳山區,OE1 醃瓜 乾 乾,25.0 ,25.0 ,25.0 ,25.0 ,    0,240 ,    0,6000
114/02/23,830 鳳山區,OX1 其他  ,20.5 ,14.6 ,11.2 ,15.1 , -  1,"1,154 ", -  5,17425.4
114/02/23,830 鳳山區,SA3 蘿蔔 矸仔 ,11.1 ,7.8 ,5.0 ,7.9 , + 10,"16,210 ", -  8,128059
114/02/23,830 鳳山區,SB2 胡蘿蔔 清洗 ,12.1 ,8.9 ,6.0 ,9.0 , +  7,"17,510 ", +  3,157590
114/02/23,830 鳳山區,SC1 馬鈴薯 本產 ,26.7 ,12.8 ,10.0 ,15.0 , - 31,"1,280 ", + 42,19200
114/02/23,830 鳳山區,SE2 青蔥 北蔥 ,17.3 ,13.8 ,11.2 ,14.0 , - 26,"1,200 ", + 19,16800
114/02/23,830 鳳山區,SE6 青蔥 粉蔥 ,33.2 ,32.8 ,32.7 ,32.8 ,    0,30 , - 33,984
114/02/23,830 鳳山區,SF1 韭菜 白頭 ,13.1 ,11.2 ,9.4 ,11.2 , -  4,"1,000 ", -  3,11200
114/02/23,830 鳳山區,SG1 大蒜 硬梗 ,14.9 ,12.3 ,9.8 ,12.3 ,    0,80 , +100,984
114/02/23,830 鳳山區,SJ1 芋 麵芋 ,28.0 ,28.0 ,28.0 ,28.0 ,    0,200 ,    0,5600
114/02/23,830 鳳山區,SL1 豆薯  ,20.5 ,13.0 ,8.8 ,13.7 , +  8,"3,410 ", - 10,46717
114/02/23,830 鳳山區,SO0 甘薯 其他 ,25.3 ,21.9 ,20.5 ,22.3 , +  6,500 , - 44,11150
114/02/23,830 鳳山區,SO1 甘薯 臺農57號 ,24.4 ,17.3 ,12.0 ,17.7 , +  4,"3,760 ", + 31,66552
114/02/23,830 鳳山區,SO3 甘薯 臺農66號 ,29.2 ,15.9 ,11.1 ,17.6 , - 20,870 , +383,15312
114/02/23,830 鳳山區,SP1 薑 老薑 ,42.9 ,24.5 ,18.2 ,26.9 , +  4,550 , -  5,14795
114/02/23,830 鳳山區,SQ1 茭白筍 帶殼 ,66.7 ,54.9 ,50.0 ,56.3 , +  2,320 , + 10,18016
114/02/23,830 鳳山區,SW1 球莖甘藍  ,9.9 ,9.8 ,8.9 ,9.6 , +  8,160 , - 47,1536
114/02/23,830 鳳山區,SX1 芽菜類 綠豆芽 ,11.7 ,10.6 ,9.2 ,10.5 , -  5,"3,870 ", +136,40635
114/02/25,830 鳳山區,FB1 花椰菜 青梗 ,25.0 ,23.3 ,19.0 ,22.8 , +  9,500 , - 39,11400
114/02/25,830 鳳山區,FB2 花椰菜 白梗 ,22.2 ,17.0 ,13.5 ,17.4 , + 17,"2,440 ", - 22,42456
114/02/25,830 鳳山區,FC1 胡瓜 黑刺 ,29.7 ,19.0 ,13.2 ,20.0 , -  2,"2,030 ", -  6,40600
114/02/25,830 鳳山區,FD1 花胡瓜  ,40.0 ,22.9 ,15.0 ,24.7 , +  6,"1,480 ", - 17,36556
114/02/25,830 鳳山區,FE1 冬瓜 白皮 ,15.1 ,11.5 ,8.0 ,11.5 , + 17,"5,350 ", - 27,61525
114/02/25,830 鳳山區,FF1 絲瓜  ,25.3 ,18.1 ,15.0 ,18.9 , + 49,"1,870 ", + 12,35343
114/02/25,830 鳳山區,FG1 苦瓜 白大米 ,91.6 ,25.1 ,13.5 ,36.1 , + 38,810 , - 40,29241
114/02/25,830 鳳山區,FI1 茄子 胭脂茄 ,28.6 ,23.2 ,20.6 ,23.7 , + 18,620 , + 55,14694
114/02/25,830 鳳山區,FI2 茄子 麻荸茄 ,53.1 ,42.3 ,31.8 ,42.4 , +  4,780 , - 10,33072
114/02/25,830 鳳山區,FJ1 番茄 黑柿 ,40.0 ,33.2 ,30.4 ,34.0 , + 24,320 , - 47,10880
114/02/25,830 鳳山區,FJ3 番茄 牛番茄 ,17.1 ,17.1 ,17.1 ,17.1 , - 14,280 , - 67,4788
114/02/25,830 鳳山區,FK3 甜椒 新香 ,15.0 ,14.8 ,14.8 ,14.8 ,    0,20 , +100,296
114/02/25,830 鳳山區,FK4 甜椒 彩色種 ,48.0 ,31.6 ,16.4 ,31.9 , +  1,540 , +  2,17226
114/02/25,830 鳳山區,FK5 甜椒 青椒 ,27.1 ,10.9 ,8.1 ,13.5 , + 17,"1,140 ", - 47,15390
114/02/25,830 鳳山區,FL1 豌豆 白花 ,60.0 ,46.7 ,40.0 ,48.0 , -  5,300 , -  9,14400
114/02/25,830 鳳山區,FL6 豌豆 甜豌豆 ,48.0 ,30.5 ,23.1 ,32.5 , - 10,480 , +  2,15600
114/02/25,830 鳳山區,FM1 菜豆 白色 ,16.2 ,16.2 ,16.2 ,16.2 , +  1,370 , -  8,5994
114/02/25,830 鳳山區,FN1 敏豆 白豆 ,68.6 ,55.3 ,48.0 ,56.5 , + 26,170 , - 59,9605
114/02/25,830 鳳山區,FN3 敏豆 粉豆 ,24.7 ,13.5 ,9.8 ,15.0 ,  -  ,92 ,  -  ,1380
114/02/25,830 鳳山區,FR1 青花苔  ,35.7 ,23.4 ,17.7 ,24.7 , -  2,"1,354 ", + 28,33443.8
114/02/25,830 鳳山區,FR9 青花苔 進口 ,1.1 ,1.1 ,1.1 ,1.1 ,  -  ,810 ,  -  ,891
114/02/25,830 鳳山區,FT1 南瓜 木瓜形 ,30.9 ,16.0 ,8.0 ,17.4 , - 28,"2,180 ", + 82,37932
114/02/25,830 鳳山區,FT5 南瓜 青如意 ,14.8 ,10.9 ,9.9 ,11.5 , + 46,270 , +999,3105
114/02/25,830 鳳山區,FV1 辣椒 紅小 ,36.8 ,18.3 ,12.4 ,20.8 , - 53,730 , + 83,15184
114/02/25,830 鳳山區,FV4 辣椒 朝天椒 ,20.0 ,19.6 ,19.6 ,19.7 , - 60,12 , +100,236.4
114/02/25,830 鳳山區,FY6 玉米 甜軟殼 ,22.1 ,15.4 ,11.3 ,15.9 , + 30,"1,030 ", - 10,16377
114/02/25,830 鳳山區,LA1 甘藍 初秋 ,10.9 ,8.0 ,5.0 ,8.0 , +  3,"24,520 ", -  5,196160
114/02/25,830 鳳山區,LA2 甘藍 改良種 ,11.0 ,9.0 ,8.0 ,9.2 ,  -  ,"4,250 ",  -  ,39100
114/02/25,830 鳳山區,LB1 小白菜 土白菜 ,19.0 ,14.5 ,12.0 ,14.9 , -  4,"2,280 ", +  6,33972
114/02/25,830 鳳山區,LB2 小白菜 蚵仔白 ,17.2 ,13.0 ,9.9 ,13.2 , -  8,"2,730 ", +  9,36036
114/02/25,830 鳳山區,LC1 包心白 包白 ,11.1 ,7.5 ,4.0 ,7.5 , -  3,"25,380 ", + 35,190350
114/02/25,830 鳳山區,LC3 包心白 包頭蓮 ,7.0 ,6.0 ,5.0 ,6.0 , - 29,"5,045 ", + 14,30270
114/02/25,830 鳳山區,LD1 青江白菜 小梗 ,14.0 ,12.1 ,11.1 ,12.2 , +  3,"2,714 ", -  5,33110.8
114/02/25,830 鳳山區,LF1 蕹菜 大葉 ,15.1 ,13.0 ,11.0 ,13.0 , +  2,"2,370 ", + 27,30810
114/02/25,830 鳳山區,LG1 芹菜 青梗 ,25.7 ,17.6 ,15.1 ,18.7 , -  4,"1,270 ", - 14,23749
114/02/25,830 鳳山區,LG2 芹菜 白梗 ,14.4 ,7.4 ,4.9 ,8.3 , - 36,480 , + 41,3984
114/02/25,830 鳳山區,LG3 芹菜 西洋芹菜 ,16.2 ,12.7 ,10.9 ,13.0 , - 14,"1,360 ", - 31,17680
114/02/25,830 鳳山區,LH1 菠菜 圓葉 ,20.0 ,16.0 ,13.6 ,16.3 , +  4,"2,050 ", -  8,33415
114/02/25,830 鳳山區,LI2 萵苣菜 結球萵 ,15.2 ,12.4 ,9.5 ,12.4 , + 10,"2,723 ", -  6,33765.2
114/02/25,830 鳳山區,LI5 萵苣菜 油麥菜 ,12.1 ,9.4 ,6.9 ,9.4 , + 16,"3,710 ", - 17,34874
114/02/25,830 鳳山區,LJ1 芥菜 芥菜仁 ,15.0 ,12.7 ,10.8 ,12.8 , + 13,"2,590 ", +  2,33152
114/02/25,830 鳳山區,LJ3 芥菜 大芥菜 ,15.1 ,13.2 ,8.6 ,12.7 , + 27,"2,080 ", - 43,26416
114/02/25,830 鳳山區,LL1 茼蒿  ,36.5 ,23.0 ,15.2 ,24.1 , +  0,"1,240 ", +  2,29884
114/02/25,830 鳳山區,LM2 莧菜 白莧菜 ,21.1 ,15.0 ,12.0 ,15.6 ,    0,"1,970 ", - 10,30732
114/02/25,830 鳳山區,LN1 油菜  ,16.1 ,13.8 ,12.1 ,13.9 , -  4,"2,600 ", + 22,36140
114/02/25,830 鳳山區,LO1 甘薯葉  ,24.4 ,17.5 ,14.0 ,18.2 , + 52,"1,130 ", - 37,20566
114/02/25,830 鳳山區,LT2 海菜 海帶 ,30.0 ,30.0 ,30.0 ,30.0 ,    0,200 ,    0,6000
114/02/25,830 鳳山區,MJ1 杏鮑菇  ,16.5 ,16.4 ,16.4 ,16.4 ,    0,54 , + 50,885.6
114/02/25,830 鳳山區,OA1 鹹菜 清心 ,10.0 ,10.0 ,10.0 ,10.0 ,    0,600 ,    0,6000
114/02/25,830 鳳山區,OE1 醃瓜 乾 乾,25.0 ,25.0 ,25.0 ,25.0 ,    0,240 ,    0,6000
114/02/25,830 鳳山區,OG1 熟筍 桂竹筍 ,41.3 ,41.0 ,41.0 ,41.1 ,  -  ,36 ,  -  ,1479.6
114/02/25,830 鳳山區,OI4 筍茸  ,24.8 ,24.6 ,24.6 ,24.6 ,  -  ,24 ,  -  ,590.4
114/02/25,830 鳳山區,SA1 蘿蔔 梅花 ,7.9 ,7.4 ,7.1 ,7.4 ,  -  ,600 ,  -  ,4440
114/02/25,830 鳳山區,SA3 蘿蔔 矸仔 ,12.0 ,8.6 ,5.0 ,8.6 , +  9,"16,950 ", +  5,145770
114/02/25,830 鳳山區,SB2 胡蘿蔔 清洗 ,15.1 ,10.9 ,7.0 ,11.0 , + 22,"18,670 ", +  7,205370
114/02/25,830 鳳山區,SC1 馬鈴薯 本產 ,28.2 ,22.8 ,15.4 ,22.4 , + 49,700 , - 45,15680
114/02/25,830 鳳山區,SD1 洋蔥 本產 ,26.7 ,18.3 ,13.0 ,18.9 ,  -  ,"1,100 ",  -  ,20790
114/02/25,830 鳳山區,SE2 青蔥 北蔥 ,31.6 ,20.7 ,16.0 ,21.9 , + 56,690 , - 43,15111
114/02/25,830 鳳山區,SE6 青蔥 粉蔥 ,32.9 ,29.3 ,27.1 ,29.6 , - 10,100 , +233,2960
114/02/25,830 鳳山區,SF3 韭菜 韭菜花 ,121.4 ,95.2 ,43.0 ,90.0 ,  -  ,100 ,  -  ,9000
114/02/25,830 鳳山區,SH1 竹筍 麻竹筍 ,46.7 ,44.8 ,41.0 ,44.4 ,  -  ,100 ,  -  ,4440
114/02/25,830 鳳山區,SJ1 芋 麵芋 ,28.0 ,28.0 ,28.0 ,28.0 ,    0,200 ,    0,5600
114/02/25,830 鳳山區,SL1 豆薯  ,17.9 ,10.9 ,7.6 ,11.7 , - 15,"4,090 ", + 20,47853
114/02/25,830 鳳山區,SO0 甘薯 其他 ,25.0 ,23.7 ,22.9 ,23.8 , +  7,370 , - 26,8806
114/02/25,830 鳳山區,SO1 甘薯 臺農57號 ,32.1 ,19.0 ,13.1 ,20.5 , + 16,"2,410 ", - 36,49405
114/02/25,830 鳳山區,SO3 甘薯 臺農66號 ,21.3 ,17.6 ,15.0 ,17.8 , +  1,720 , - 17,12816
114/02/25,830 鳳山區,SP1 薑 老薑 ,34.3 ,22.9 ,17.1 ,24.0 , - 11,600 , +  9,14400
114/02/25,830 鳳山區,SQ1 茭白筍 帶殼 ,66.7 ,57.9 ,50.0 ,58.1 , +  3,310 , -  3,18011
114/02/25,830 鳳山區,SV1 蘆筍 白蘆筍 ,50.0 ,50.0 ,50.0 ,50.0 ,  -  ,200 ,  -  ,10000
114/02/25,830 鳳山區,SX1 芽菜類 綠豆芽 ,11.6 ,10.3 ,9.0 ,10.3 , -  2,"4,040 ", +  4,41612
114/02/26,830 鳳山區,FB1 花椰菜 青梗 ,25.0 ,25.0 ,25.0 ,25.0 , + 10,240 , - 52,6000
114/02/26,830 鳳山區,FB2 花椰菜 白梗 ,20.4 ,16.8 ,14.5 ,17.1 , -  2,"4,270 ", + 75,73017
114/02/26,830 鳳山區,FC1 胡瓜 黑刺 ,32.2 ,19.5 ,11.2 ,20.4 , +  2,"2,080 ", +  2,42432
114/02/26,830 鳳山區,FD1 花胡瓜  ,39.2 ,21.5 ,15.0 ,23.7 , -  4,"2,040 ", + 38,48348
114/02/26,830 鳳山區,FE1 冬瓜 白皮 ,15.3 ,12.6 ,9.1 ,12.4 , +  8,"6,160 ", + 15,76384
114/02/26,830 鳳山區,FF1 絲瓜  ,22.9 ,18.9 ,15.8 ,19.1 , +  1,"2,190 ", + 17,41829
114/02/26,830 鳳山區,FG1 苦瓜 白大米 ,78.6 ,22.3 ,15.0 ,32.1 , - 11,970 , + 20,31137
114/02/26,830 鳳山區,FI1 茄子 胭脂茄 ,28.2 ,21.6 ,20.0 ,22.6 , -  5,690 , + 11,15594
114/02/26,830 鳳山區,FI2 茄子 麻荸茄 ,50.0 ,40.1 ,32.6 ,40.6 , -  4,920 , + 18,37352
114/02/26,830 鳳山區,FJ1 番茄 黑柿 ,31.6 ,27.0 ,25.0 ,27.5 , - 19,610 , + 91,16775
114/02/26,830 鳳山區,FJ3 番茄 牛番茄 ,45.0 ,21.9 ,17.0 ,25.5 , + 49,710 , +154,18105
114/02/26,830 鳳山區,FK3 甜椒 新香 ,16.7 ,16.4 ,16.4 ,16.4 , + 11,18 , - 10,295.2
114/02/26,830 鳳山區,FK4 甜椒 彩色種 ,50.8 ,36.5 ,27.5 ,37.6 , + 18,440 , - 19,16544
114/02/26,830 鳳山區,FK5 甜椒 青椒 ,29.9 ,12.3 ,8.0 ,15.0 , + 11,"1,088 ", -  5,16320
114/02/26,830 鳳山區,FL1 豌豆 白花 ,60.0 ,47.6 ,40.0 ,48.6 , +  1,280 , -  7,13608
114/02/26,830 鳳山區,FL6 豌豆 甜豌豆 ,49.2 ,35.7 ,24.0 ,36.1 , + 11,560 , + 17,20216
114/02/26,830 鳳山區,FM1 菜豆 白色 ,16.0 ,16.0 ,16.0 ,16.0 , -  1,400 , +  8,6400
114/02/26,830 鳳山區,FN1 敏豆 白豆 ,68.6 ,47.8 ,40.0 ,50.4 , - 11,270 , + 59,13608
114/02/26,830 鳳山區,FR1 青花苔  ,35.1 ,20.9 ,16.1 ,22.8 , -  8,"1,650 ", + 22,37620
114/02/26,830 鳳山區,FT1 南瓜 木瓜形 ,32.4 ,19.4 ,10.0 ,20.1 , + 16,"1,590 ", - 27,31959
114/02/26,830 鳳山區,FT5 南瓜 青如意 ,9.9 ,9.9 ,9.0 ,9.7 , - 16,120 , - 56,1164
114/02/26,830 鳳山區,FV1 辣椒 紅小 ,38.0 ,22.9 ,18.2 ,25.0 , + 20,680 , -  7,17000
114/02/26,830 鳳山區,FV4 辣椒 朝天椒 ,41.7 ,41.0 ,40.8 ,41.1 , +109,12 ,    0,493.2
114/02/26,830 鳳山區,FY6 玉米 甜軟殼 ,16.0 ,14.2 ,12.1 ,14.2 , - 11,"1,300 ", + 26,18460
114/02/26,830 鳳山區,LA1 甘藍 初秋 ,9.8 ,7.9 ,6.0 ,7.9 , -  1,"28,130 ", + 15,222227
114/02/26,830 鳳山區,LA2 甘藍 改良種 ,9.0 ,7.9 ,7.0 ,7.9 , - 14,"4,340 ", +  2,34286
114/02/26,830 鳳山區,LB1 小白菜 土白菜 ,17.1 ,14.4 ,12.0 ,14.5 , -  3,"2,350 ", +  3,34075
114/02/26,830 鳳山區,LB2 小白菜 蚵仔白 ,18.0 ,14.3 ,11.4 ,14.5 , + 10,"2,340 ", - 14,33930
114/02/26,830 鳳山區,LC1 包心白 包白 ,12.6 ,8.0 ,4.0 ,8.1 , +  8,"26,690 ", +  5,216189
114/02/26,830 鳳山區,LC3 包心白 包頭蓮 ,9.1 ,7.8 ,7.0 ,7.9 , + 32,"4,690 ", -  7,37051
114/02/26,830 鳳山區,LD1 青江白菜 小梗 ,16.1 ,13.3 ,11.1 ,13.4 , + 10,"2,570 ", -  5,34438
114/02/26,830 鳳山區,LF1 蕹菜 大葉 ,14.1 ,13.0 ,12.0 ,13.0 ,    0,"1,380 ", - 42,17940
114/02/26,830 鳳山區,LG1 芹菜 青梗 ,27.3 ,20.2 ,15.2 ,20.6 , + 10,"1,570 ", + 24,32342
114/02/26,830 鳳山區,LG2 芹菜 白梗 ,19.7 ,3.0 ,3.0 ,6.3 , - 24,200 , - 58,1260
114/02/26,830 鳳山區,LG3 芹菜 西洋芹菜 ,17.2 ,15.1 ,12.0 ,14.9 , + 15,"1,640 ", + 21,24436
