蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,114/01/01 ~ 114/01/31 (農曆:113/12/02 ~ 114/01/03),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
114/01/26,338 桃　農,FT1 南瓜 木瓜形 ,29.4 ,19.7 ,13.5 ,20.4 , - 34,"2,244 ", + 31,45777.6
114/01/26,338 桃　農,FT2 南瓜 圓形 ,18.0 ,16.9 ,15.7 ,16.9 , - 41,567 , + 42,9582.3
114/01/26,338 桃　農,FT5 南瓜 青如意 ,61.9 ,30.2 ,7.3 ,32.0 , + 16,884 , - 38,28288
114/01/26,338 桃　農,FT6 南瓜 東昇 ,10.0 ,6.6 ,6.0 ,7.2 , - 42,840 , + 50,6048
114/01/26,338 桃　農,FT7 南瓜 栗子 ,40.0 ,36.0 ,24.6 ,34.5 , -  9,739 , - 10,25495.5
114/01/26,338 桃　農,FT9 南瓜 進口 ,8.0 ,8.0 ,8.0 ,8.0 , - 51,400 , - 62,3200
114/01/26,338 桃　農,FU1 隼人瓜  ,15.0 ,13.2 ,8.8 ,12.7 , - 15,"1,976 ", +219,25095.2
114/01/26,338 桃　農,FU2 隼人瓜 瓜苗 ,108.0 ,106.1 ,66.6 ,98.5 , +  4,294 , +  5,28959
114/01/26,338 桃　農,FV0 辣椒 其他 ,35.0 ,31.7 ,25.0 ,31.0 , - 31,15 , + 15,465
114/01/26,338 桃　農,FV1 辣椒 紅小 ,144.7 ,92.8 ,46.4 ,93.9 , -  5,136 , -  7,12770.4
114/01/26,338 桃　農,FV2 辣椒 青小 ,25.2 ,12.0 ,12.0 ,14.7 , - 51,53 , - 52,779.1
114/01/26,338 桃　農,FV4 辣椒 朝天椒 ,211.6 ,201.3 ,171.4 ,197.4 , -  2,560 , +  1,110544
114/01/26,338 桃　農,FV6 辣椒 糯米椒 ,87.5 ,62.0 ,10.7 ,56.9 , -  7,194 , +  4,11038.6
114/01/26,338 桃　農,FY0 玉米 其他 ,39.3 ,34.8 ,13.1 ,31.4 , +  8,"2,520 ", + 10,79128
114/01/26,338 桃　農,FY4 玉米 玉米筍 ,25.3 ,11.0 ,7.1 ,13.1 , +  4,496 , - 25,6497.6
114/01/26,338 桃　農,FY5 玉米 糯米黑 ,26.9 ,19.6 ,6.5 ,18.5 , - 29,"4,520 ", +100,83620
114/01/26,338 桃　農,FY6 玉米 甜軟殼 ,25.3 ,13.8 ,3.9 ,14.1 , - 41,"8,220 ", +120,115902
114/01/26,338 桃　農,FY8 玉米 白龍王 ,29.2 ,19.5 ,3.9 ,18.3 , - 32,"4,160 ", +102,76128
114/01/26,338 桃　農,FY9 玉米 進口 ,11.7 ,10.1 ,8.7 ,10.1 , +  6,"11,760 ", - 37,118776
114/01/26,338 桃　農,LA1 甘藍 初秋 ,12.9 ,9.0 ,5.8 ,9.1 , + 11,"35,410 ", - 11,322231
114/01/26,338 桃　農,LA4 甘藍 紫色 ,10.0 ,8.5 ,7.0 ,8.5 ,  -  ,305 ,  -  ,2592.5
114/01/26,338 桃　農,LA5 甘藍 甘藍心 ,12.0 ,12.0 ,12.0 ,12.0 ,  -  ,18 ,  -  ,216
114/01/26,338 桃　農,LA7 甘藍 改良尖 ,13.1 ,11.2 ,8.0 ,11.0 , -  5,"36,656 ", +  4,403216
114/01/26,338 桃　農,LB1 小白菜 土白菜 ,7.0 ,3.9 ,1.9 ,4.1 , + 17,420 , - 51,1722
114/01/26,338 桃　農,LB2 小白菜 蚵仔白 ,8.0 ,3.9 ,2.2 ,4.4 , - 41,"3,721 ", +128,16372.4
114/01/26,338 桃　農,LB3 小白菜 奶油白 ,10.0 ,2.5 ,1.0 ,3.7 , + 19,315 , - 62,1165.5
114/01/26,338 桃　農,LC0 包心白 其他 ,25.9 ,21.5 ,17.0 ,21.5 , +  8,"3,208 ", + 38,68972
114/01/26,338 桃　農,LC1 包心白 包白 ,11.8 ,6.6 ,3.6 ,7.1 , + 18,"32,740 ", - 26,232454
114/01/26,338 桃　農,LC3 包心白 包頭蓮 ,8.0 ,7.1 ,6.0 ,7.0 , - 24,"11,890 ", + 41,83230
114/01/26,338 桃　農,LC5 包心白 天津白 ,7.0 ,7.0 ,7.0 ,7.0 ,  -  ,120 ,  -  ,840
114/01/26,338 桃　農,LC9 包心白 進口 ,27.6 ,14.9 ,6.0 ,15.7 , -  7,"2,850 ", - 35,44745
114/01/26,338 桃　農,LD1 青江白菜 小梗 ,12.7 ,4.7 ,2.6 ,5.8 , - 16,"3,200 ", + 31,18560
114/01/26,338 桃　農,LE1 皇宮菜 小葉 ,45.0 ,33.3 ,30.0 ,35.0 ,  -  ,15 ,  -  ,525
114/01/26,338 桃　農,LF2 蕹菜 小葉 ,63.5 ,46.3 ,21.6 ,44.8 , -  4,664 , - 23,29747.2
114/01/26,338 桃　農,LG2 芹菜 白梗 ,61.5 ,48.2 ,25.1 ,46.2 , +  5,"3,599 ", + 40,166273.8
114/01/26,338 桃　農,LG3 芹菜 西洋芹菜 ,15.0 ,12.2 ,8.0 ,11.9 , -  2,846 , - 25,10067.4
114/01/26,338 桃　農,LG5 芹菜 芹菜管 ,132.8 ,111.2 ,32.8 ,99.8 , - 17,"1,896 ", +191,189220.8
114/01/26,338 桃　農,LH1 菠菜 圓葉 ,26.8 ,16.1 ,8.7 ,16.8 , - 12,"5,927 ", +  3,99573.6
114/01/26,338 桃　農,LH2 菠菜 角葉 ,10.0 ,7.0 ,7.0 ,7.6 , - 49,100 , + 67,760
114/01/26,338 桃　農,LI2 萵苣菜 結球萵 ,35.8 ,30.6 ,15.6 ,28.7 , + 56,778 , - 49,22328.6
114/01/26,338 桃　農,LI3 萵苣菜 本島圓葉 ,6.0 ,6.0 ,6.0 ,6.0 , - 39,118 , - 87,708
114/01/26,338 桃　農,LI4 萵苣菜 本島尖葉 ,20.6 ,11.8 ,6.1 ,12.4 , - 37,614 , +  1,7613.6
114/01/26,338 桃　農,LI5 萵苣菜 油麥菜 ,10.1 ,6.4 ,3.5 ,6.5 , - 22,"8,570 ", + 32,55705
114/01/26,338 桃　農,LI6 萵苣菜 蘿美 ,10.0 ,10.0 ,10.0 ,10.0 , - 11,136 , - 80,1360
114/01/26,338 桃　農,LI8 萵苣菜 水耕 ,36.9 ,31.7 ,25.3 ,31.4 , + 37,240 , - 16,7536
114/01/26,338 桃　農,LJ1 芥菜 芥菜仁 ,30.0 ,26.2 ,3.0 ,22.3 , -  5,968 , - 29,21586.4
114/01/26,338 桃　農,LJ3 芥菜 大芥菜 ,11.5 ,7.0 ,4.6 ,7.4 , - 13,"16,111 ", + 21,119221.4
114/01/26,338 桃　農,LJ4 芥菜 小芥菜 ,8.0 ,6.4 ,5.0 ,6.4 , -  9,480 , + 33,3072
114/01/26,338 桃　農,LJ5 芥菜 翡翠娃娃菜 ,107.7 ,87.4 ,41.2 ,82.2 , + 23,"1,129 ", -  4,92803.8
114/01/26,338 桃　農,LK2 芥藍菜  ,20.0 ,10.3 ,6.0 ,11.4 , + 37,200 , - 41,2280
114/01/26,338 桃　農,LK3 芥藍菜 芥藍芽 ,44.1 ,31.1 ,23.9 ,32.2 , -  4,"2,503 ", + 33,80596.6
114/01/26,338 桃　農,LL1 茼蒿  ,47.4 ,19.3 ,8.3 ,22.7 , - 12,"2,131 ", + 29,48373.7
114/01/26,338 桃　農,LL2 茼蒿 山茼蒿 ,20.1 ,7.8 ,4.6 ,9.6 , - 16,633 , + 17,6076.8
114/01/26,338 桃　農,LM2 莧菜 白莧菜 ,35.0 ,35.0 ,35.0 ,35.0 , - 13,30 , + 20,1050
114/01/26,338 桃　農,LN1 油菜  ,8.0 ,3.0 ,1.5 ,3.7 , - 12,780 , - 47,2886
114/01/26,338 桃　農,LN2 油菜 小松菜 ,7.6 ,5.3 ,5.0 ,5.7 , - 23,360 , + 20,2052
114/01/26,338 桃　農,LN3 油菜 油菜花 ,30.0 ,30.0 ,30.0 ,30.0 , - 29,45 , - 25,1350
114/01/26,338 桃　農,LO1 甘薯葉  ,37.2 ,20.2 ,11.0 ,21.7 , -  4,"1,671 ", - 25,36260.7
114/01/26,338 桃　農,LP1 芫荽  ,110.9 ,65.7 ,31.1 ,67.8 , +  5,"1,224 ", + 30,82987.2
114/01/26,338 桃　農,LP2 九層塔  ,171.0 ,121.8 ,50.6 ,117.4 , + 37,166 , - 45,19488.4
114/01/26,338 桃　農,LQ1 紅鳳菜 紅鳳菜 ,40.0 ,29.6 ,28.0 ,31.3 , -  8,180 , - 23,5634
114/01/26,338 桃　農,LS1 茴香  ,35.0 ,26.8 ,20.0 ,27.1 , - 23,85 , +113,2303.5
114/01/26,338 桃　農,LT3 海菜 水蓮 ,185.0 ,185.0 ,185.0 ,185.0 ,  -  ,42 ,  -  ,7770
114/01/26,338 桃　農,LX1 蕨菜 過貓 ,80.2 ,54.0 ,40.0 ,56.4 , + 25,101 , +573,5696.4
114/01/26,338 桃　農,MA2 洋菇 盒裝 ,59.9 ,51.9 ,42.2 ,51.5 , -  0,"1,533 ", + 19,78949.5
114/01/26,338 桃　農,MC1 濕木耳  ,110.0 ,91.9 ,17.8 ,80.7 , - 34,313 , + 28,25259.1
114/01/26,338 桃　農,ME1 金絲菇 金針菇 ,20.0 ,19.9 ,18.0 ,19.6 , +  2,"1,100 ", + 16,21560
114/01/26,338 桃　農,MJ1 杏鮑菇  ,107.4 ,44.8 ,6.2 ,49.6 , - 19,"2,352 ", + 69,116659.2
114/01/26,338 桃　農,MK1 鴻喜菇  ,27.0 ,27.0 ,27.0 ,27.0 , - 10,600 ,    0,16200
114/01/26,338 桃　農,MX1 其他菇類  ,43.3 ,30.0 ,27.5 ,32.1 , -  8,"1,222 ", + 30,39226.2
114/01/26,338 桃　農,OX1 其他  ,42.2 ,1.9 ,1.2 ,9.8 , - 74,144 , +311,1411.2
114/01/26,338 桃　農,SA3 蘿蔔 矸仔 ,11.5 ,8.8 ,4.0 ,8.4 ,    0,"42,145 ", +  1,354018
114/01/26,338 桃　農,SA6 蘿蔔 白玉蘿蔔 ,12.0 ,9.7 ,8.0 ,9.8 , - 26,346 , +246,3390.8
114/01/26,338 桃　農,SB1 胡蘿蔔 未洗 ,24.9 ,18.3 ,10.0 ,18.0 , - 10,"1,144 ", + 22,20592
114/01/26,338 桃　農,SB2 胡蘿蔔 清洗 ,21.1 ,10.4 ,1.6 ,10.8 , + 17,"7,730 ", - 18,83484
114/01/26,338 桃　農,SC1 馬鈴薯 本產 ,44.4 ,39.9 ,24.1 ,37.6 , + 11,"1,056 ", +  5,39705.6
114/01/26,338 桃　農,SC9 馬鈴薯 進口 ,40.0 ,40.0 ,40.0 ,40.0 , + 59,400 , - 73,16000
114/01/26,338 桃　農,SD1 洋蔥 本產 ,3.0 ,3.0 ,3.0 ,3.0 , - 40,420 , + 84,1260
114/01/26,338 桃　農,SD9 洋蔥 進口 ,39.0 ,29.2 ,13.4 ,28.0 , -  1,"2,712 ", - 19,75936
114/01/26,338 桃　農,SE2 青蔥 北蔥 ,40.6 ,35.0 ,24.3 ,34.0 , -  4,268 , + 34,9112
114/01/26,338 桃　農,SE4 青蔥 珠蔥 ,55.0 ,45.6 ,38.5 ,46.1 , - 44,168 , +223,7744.8
114/01/26,338 桃　農,SE5 青蔥 紅蔥頭 ,90.0 ,84.8 ,70.0 ,82.9 , - 14,105 , + 69,8704.5
114/01/26,338 桃　農,SE6 青蔥 粉蔥 ,97.9 ,85.5 ,57.5 ,82.4 , +  3,"5,332 ", + 34,439356.8
114/01/26,338 桃　農,SF1 韭菜 白頭 ,81.9 ,35.2 ,15.0 ,40.5 , - 25,266 , + 27,10773
114/01/26,338 桃　農,SF3 韭菜 韭菜花 ,234.0 ,228.8 ,202.6 ,224.6 , + 16,65 , + 12,14599
114/01/26,338 桃　農,SF4 韭菜 青頭 ,64.7 ,58.2 ,36.0 ,55.0 , +  6,180 , - 48,9900
114/01/26,338 桃　農,SG2 大蒜 軟梗 ,163.0 ,109.2 ,38.4 ,105.8 , + 14,"4,129 ", + 10,436848.2
114/01/26,338 桃　農,SG7 大蒜 蒜瓣 ,260.0 ,260.0 ,65.0 ,221.0 , +  7,90 , - 17,19890
114/01/26,338 桃　農,SI1 萵苣莖  ,30.7 ,20.0 ,6.4 ,19.4 , -  8,"2,282 ", -  8,44270.8
114/01/26,338 桃　農,SJ2 芋 檳榔心芋 ,72.5 ,56.2 ,42.8 ,56.8 , -  1,"1,179 ", - 19,66967.2
114/01/26,338 桃　農,SJ3 芋 里芋 ,35.0 ,35.0 ,35.0 ,35.0 , -  9,48 , - 33,1680
114/01/26,338 桃　農,SJ5 芋 芋角 ,125.5 ,115.4 ,110.0 ,116.3 , +  3,317 , +113,36867.1
114/01/26,338 桃　農,SL1 豆薯  ,32.0 ,32.0 ,32.0 ,32.0 , +  7,90 ,    0,2880
114/01/26,338 桃　農,SO1 甘薯 臺農57號 ,42.0 ,15.1 ,3.7 ,18.2 , +  5,474 , - 60,8626.8
114/01/26,338 桃　農,SO3 甘薯 臺農66號 ,8.0 ,8.0 ,8.0 ,8.0 ,  -  ,44 ,  -  ,352
114/01/26,338 桃　農,SP1 薑 老薑 ,103.2 ,34.1 ,2.0 ,41.5 , +  3,395 , - 15,16392.5
114/01/26,338 桃　農,SP4 薑 竹薑 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,144 ,  -  ,1440
114/01/26,338 桃　農,SQ1 茭白筍 帶殼 ,59.4 ,44.0 ,11.9 ,40.6 , - 12,240 , - 37,9744
114/01/26,338 桃　農,SQ3 茭白筍 去殼 ,165.0 ,115.0 ,77.5 ,117.5 , +  7,240 , - 38,28200
114/01/26,338 桃　農,SS1 大心菜 帶葉 ,29.2 ,21.2 ,9.5 ,20.5 , -  6,"3,760 ", + 11,77080
114/01/26,338 桃　農,SU2 薯蕷 白薯蕷 ,81.8 ,58.1 ,28.7 ,57.0 , +  3,508 , - 19,28956
114/01/26,338 桃　農,SW1 球莖甘藍  ,29.4 ,14.3 ,3.5 ,15.2 , -  1,"2,216 ", - 16,33683.2
114/01/26,338 桃　農,SZ7 晚香玉筍  ,100.0 ,100.0 ,100.0 ,100.0 ,  -  ,3 ,  -  ,300
114/01/26,338 桃　農,SZ8 香茅  ,60.0 ,39.2 ,22.7 ,40.1 , - 23,142 , - 14,5694.2
114/01/27,338 桃　農,FB0 花椰菜 其他 ,25.0 ,24.8 ,23.0 ,24.5 , - 10,76 , +  9,1862
114/01/27,338 桃　農,FB1 花椰菜 青梗 ,37.7 ,29.1 ,20.2 ,29.0 , +  7,"4,050 ", -  7,117450
114/01/27,338 桃　農,FC1 胡瓜 黑刺 ,27.1 ,12.7 ,6.4 ,14.3 , +  7,"2,828 ", +158,40440.4
114/01/27,338 桃　農,FD0 花胡瓜 其他 ,15.0 ,15.0 ,15.0 ,15.0 , - 36,16 , - 50,240
114/01/27,338 桃　農,FD1 花胡瓜  ,33.2 ,20.6 ,8.6 ,20.7 , - 23,"6,928 ", +  3,143409.6
114/01/27,338 桃　農,FE1 冬瓜 白皮 ,4.0 ,4.0 ,4.0 ,4.0 , - 49,700 , - 15,2800
114/01/27,338 桃　農,FF1 絲瓜  ,21.3 ,16.3 ,10.7 ,16.2 , -  1,966 , - 44,15649.2
114/01/27,338 桃　農,FG1 苦瓜 白大米 ,110.0 ,69.8 ,18.6 ,67.6 , - 15,589 , +255,39816.4
114/01/27,338 桃　農,FG2 苦瓜 青大米 ,79.9 ,38.2 ,17.1 ,42.3 , - 40,765 , + 22,32359.5
114/01/27,338 桃　農,FG4 苦瓜 翠綠 ,35.0 ,35.0 ,35.0 ,35.0 ,  -  ,11 ,  -  ,385
114/01/27,338 桃　農,FH3 扁蒲 花蒲 ,10.0 ,9.8 ,6.0 ,9.1 , - 52,157 , - 50,1428.7
114/01/27,338 桃　農,FH4 扁蒲 梨子蒲 ,20.0 ,13.6 ,8.1 ,13.8 , - 23,512 , -  3,7065.6
114/01/27,338 桃　農,FI0 茄子 其他 ,40.0 ,32.8 ,26.3 ,32.9 , - 25,203 , - 17,6678.7
114/01/27,338 桃　農,FI2 茄子 麻荸茄 ,15.4 ,6.6 ,1.9 ,7.4 , - 27,750 , - 81,5550
114/01/27,338 桃　農,FI3 茄子 日本種 ,10.0 ,7.7 ,5.0 ,7.6 ,  -  ,72 ,  -  ,547.2
114/01/27,338 桃　農,FJ1 番茄 黑柿 ,98.9 ,62.5 ,23.0 ,61.9 , - 25,"1,564 ", +  3,96811.6
114/01/27,338 桃　農,FJ3 番茄 牛番茄 ,117.1 ,73.5 ,25.2 ,72.6 , - 16,"4,504 ", + 30,326990.4
114/01/27,338 桃　農,FK3 甜椒 新香 ,85.0 ,85.0 ,85.0 ,85.0 , +117,24 , -  4,2040
114/01/27,338 桃　農,FK4 甜椒 彩色種 ,154.1 ,94.6 ,47.6 ,97.1 , - 46,"1,408 ", + 16,136716.8
114/01/27,338 桃　農,FK5 甜椒 青椒 ,54.0 ,24.7 ,8.6 ,27.4 , + 27,"1,043 ", - 58,28578.2
114/01/27,338 桃　農,FK6 甜椒 水果彩椒 ,225.4 ,141.8 ,125.4 ,155.2 , - 36,130 , + 17,20176
114/01/27,338 桃　農,FL1 豌豆 白花 ,150.0 ,100.0 ,50.0 ,100.0 , - 46,20 , - 55,2000
114/01/27,338 桃　農,FL2 豌豆 紅花 ,204.6 ,142.9 ,123.1 ,151.3 , - 32,"1,554 ", + 80,235120.2
114/01/27,338 桃　農,FL3 豌豆 豆莢 ,32.0 ,32.0 ,32.0 ,32.0 , + 60,12 , + 50,384
114/01/27,338 桃　農,FL5 豌豆 豌豆苗 ,25.6 ,20.0 ,20.0 ,21.1 , - 23,"1,132 ", + 54,23885.2
114/01/27,338 桃　農,FL6 豌豆 甜豌豆 ,126.1 ,97.4 ,66.5 ,97.0 , - 24,"2,471 ", -  7,239687
114/01/27,338 桃　農,FL9 豌豆 進口 ,180.0 ,160.0 ,140.0 ,160.0 , + 22,16 , - 97,2560
114/01/27,338 桃　農,FM2 菜豆 青色 ,164.1 ,83.2 ,57.9 ,94.4 , - 37,145 , +230,13688
114/01/27,338 桃　農,FN1 敏豆 白豆 ,137.3 ,85.1 ,33.3 ,85.2 , - 29,"1,083 ", + 21,92271.6
114/01/27,338 桃　農,FN3 敏豆 粉豆 ,20.0 ,20.0 ,20.0 ,20.0 , - 38,120 , +500,2400
114/01/27,338 桃　農,FN5 敏豆 醜豆 ,86.1 ,51.7 ,29.7 ,54.2 , - 24,"1,067 ", + 91,57831.4
114/01/27,338 桃　農,FP1 萊豆 豆莢 ,80.0 ,59.1 ,45.0 ,60.5 , - 26,168 , - 65,10164
114/01/27,338 桃　農,FP2 萊豆 豆仁 ,215.0 ,173.8 ,150.0 ,177.3 , - 11,37 , -  5,6560.1
114/01/27,338 桃　農,FP3 鵲豆 肉豆 ,20.0 ,20.0 ,20.0 ,20.0 , - 51,49 , - 43,980
114/01/27,338 桃　農,FQ2 毛豆 豆仁 ,190.0 ,190.0 ,183.8 ,188.8 , - 10,80 , - 20,15104
114/01/27,338 桃　農,FR1 青花苔  ,37.4 ,25.1 ,13.9 ,25.3 , - 13,"8,927 ", -  0,225853.1
114/01/27,338 桃　農,FR2 青花苔 青花筍 ,25.3 ,10.0 ,10.0 ,13.1 , - 35,212 , + 59,2777.2
114/01/27,338 桃　農,FT1 南瓜 木瓜形 ,20.0 ,20.0 ,20.0 ,20.0 , -  2,36 , - 98,720
114/01/27,338 桃　農,FT2 南瓜 圓形 ,20.0 ,16.1 ,15.0 ,16.7 , -  1,120 , - 79,2004
114/01/27,338 桃　農,FT5 南瓜 青如意 ,47.2 ,23.3 ,9.3 ,25.3 , - 21,"1,793 ", +103,45362.9
114/01/27,338 桃　農,FT6 南瓜 東昇 ,8.0 ,5.5 ,4.0 ,5.7 , - 21,780 , -  7,4446
114/01/27,338 桃　農,FT7 南瓜 栗子 ,40.0 ,37.5 ,35.0 ,37.5 , +  9,120 , - 84,4500
114/01/27,338 桃　農,FT9 南瓜 進口 ,30.0 ,30.0 ,30.0 ,30.0 , +275,150 , - 63,4500
114/01/27,338 桃　農,FU1 隼人瓜  ,15.0 ,10.3 ,6.3 ,10.5 , - 17,540 , - 73,5670
114/01/27,338 桃　農,FU2 隼人瓜 瓜苗 ,120.0 ,106.7 ,91.7 ,106.4 , +  8,209 , - 29,22237.6
114/01/27,338 桃　農,FV0 辣椒 其他 ,10.0 ,10.0 ,10.0 ,10.0 , - 68,12 , - 20,120
114/01/27,338 桃　農,FV1 辣椒 紅小 ,225.0 ,62.9 ,17.5 ,86.2 , -  8,70 , - 49,6034
114/01/27,338 桃　農,FV2 辣椒 青小 ,36.8 ,18.0 ,6.0 ,19.4 , + 32,84 , + 58,1629.6
114/01/27,338 桃　農,FV4 辣椒 朝天椒 ,182.8 ,147.7 ,87.4 ,142.6 , - 28,599 , +  7,85417.4
114/01/27,338 桃　農,FV6 辣椒 糯米椒 ,60.0 ,42.5 ,8.0 ,39.1 , - 31,120 , - 38,4692
114/01/27,338 桃　農,FY0 玉米 其他 ,42.3 ,25.1 ,10.0 ,25.5 , - 19,"1,900 ", - 25,48450
114/01/27,338 桃　農,FY4 玉米 玉米筍 ,12.6 ,9.0 ,7.1 ,9.3 , - 29,996 , +101,9262.8
114/01/27,338 桃　農,FY5 玉米 糯米黑 ,26.8 ,18.8 ,10.3 ,18.7 , +  1,"2,120 ", - 53,39644
114/01/27,338 桃　農,FY6 玉米 甜軟殼 ,20.8 ,15.0 ,9.0 ,14.9 , +  6,"7,860 ", -  4,117114
114/01/27,338 桃　農,FY8 玉米 白龍王 ,24.2 ,14.1 ,9.1 ,15.1 , - 17,"4,160 ",    0,62816
114/01/27,338 桃　農,FY9 玉米 進口 ,12.0 ,10.8 ,9.3 ,10.8 , +  7,"9,840 ", - 16,106272
114/01/27,338 桃　農,LA1 甘藍 初秋 ,10.1 ,6.4 ,3.9 ,6.6 , - 27,"35,640 ", +  1,235224
114/01/27,338 桃　農,LA7 甘藍 改良尖 ,13.5 ,9.6 ,7.2 ,9.9 , - 10,"24,147 ", - 34,239055.3
114/01/27,338 桃　農,LB1 小白菜 土白菜 ,6.0 ,3.3 ,1.5 ,3.5 , - 15,200 , - 52,700
114/01/27,338 桃　農,LB2 小白菜 蚵仔白 ,12.4 ,5.1 ,1.8 ,5.9 , + 34,"1,676 ", - 55,9888.4
114/01/27,338 桃　農,LB3 小白菜 奶油白 ,10.0 ,2.9 ,1.5 ,4.0 , +  8,578 , + 83,2312
114/01/27,338 桃　農,LC0 包心白 其他 ,25.0 ,21.9 ,18.0 ,21.7 , +  1,"2,622 ", - 18,56897.4
114/01/27,338 桃　農,LC1 包心白 包白 ,7.5 ,3.9 ,1.9 ,4.3 , - 39,"52,420 ", + 60,225406
114/01/27,338 桃　農,LC3 包心白 包頭蓮 ,6.4 ,4.3 ,2.1 ,4.3 , - 39,"12,719 ", +  7,54691.7
114/01/27,338 桃　農,LC9 包心白 進口 ,14.8 ,5.8 ,1.5 ,6.8 , - 57,"3,513 ", + 23,23888.4
114/01/27,338 桃　農,LD1 青江白菜 小梗 ,9.4 ,3.7 ,1.5 ,4.4 , - 24,"3,550 ", + 11,15620
114/01/27,338 桃　農,LF2 蕹菜 小葉 ,58.9 ,42.7 ,19.5 ,41.3 , -  8,547 , - 18,22591.1
114/01/27,338 桃　農,LG2 芹菜 白梗 ,62.4 ,34.5 ,19.0 ,37.0 , - 20,"3,411 ", -  5,126207
114/01/27,338 桃　農,LG3 芹菜 西洋芹菜 ,12.0 ,10.8 ,6.4 ,10.1 , - 15,830 , -  2,8383
114/01/27,338 桃　農,LG5 芹菜 芹菜管 ,85.5 ,60.0 ,20.0 ,57.1 , - 43,"2,329 ", + 23,132985.9
114/01/27,338 桃　農,LH1 菠菜 圓葉 ,30.6 ,15.0 ,7.5 ,16.6 , -  1,"4,931 ", - 17,81854.6
114/01/27,338 桃　農,LI1 萵苣菜 廣東菜 ,5.0 ,5.0 ,5.0 ,5.0 ,  -  ,50 ,  -  ,250
114/01/27,338 桃　農,LI2 萵苣菜 結球萵 ,28.7 ,20.7 ,13.3 ,20.8 , - 28,"1,410 ", + 81,29328
114/01/27,338 桃　農,LI3 萵苣菜 本島圓葉 ,30.0 ,13.8 ,8.0 ,15.9 , +165,112 , -  5,1780.8
114/01/27,338 桃　農,LI4 萵苣菜 本島尖葉 ,26.3 ,10.4 ,5.8 ,12.7 , +  2,265 , - 57,3365.5
114/01/27,338 桃　農,LI5 萵苣菜 油麥菜 ,8.9 ,5.1 ,1.7 ,5.2 , - 20,"8,498 ", -  1,44189.6
114/01/27,338 桃　農,LI6 萵苣菜 蘿美 ,36.0 ,19.8 ,10.5 ,21.2 , +112,358 , +163,7589.6
114/01/27,338 桃　農,LI8 萵苣菜 水耕 ,35.4 ,30.3 ,28.0 ,30.9 , -  2,315 , + 31,9733.5
114/01/27,338 桃　農,LJ1 芥菜 芥菜仁 ,30.5 ,20.1 ,11.5 ,20.5 , -  8,"1,100 ", + 14,22550
114/01/27,338 桃　農,LJ3 芥菜 大芥菜 ,9.1 ,4.4 ,2.0 ,4.8 , - 35,"24,906 ", + 55,119548.8
114/01/27,338 桃　農,LJ4 芥菜 小芥菜 ,3.0 ,2.1 ,2.0 ,2.3 , - 64,160 , - 67,368
114/01/27,338 桃　農,LJ5 芥菜 翡翠娃娃菜 ,102.6 ,66.7 ,49.3 ,70.4 , - 14,"1,874 ", + 66,131929.6
114/01/27,338 桃　農,LK2 芥藍菜  ,6.0 ,4.0 ,3.0 ,4.2 , - 63,236 , + 18,991.2
114/01/27,338 桃　農,LK3 芥藍菜 芥藍芽 ,37.7 ,27.5 ,19.9 ,28.0 , - 13,"2,834 ", + 13,79352
114/01/27,338 桃　農,LL1 茼蒿  ,70.8 ,40.8 ,15.6 ,41.8 , + 84,"1,904 ", - 11,79587.2
114/01/27,338 桃　農,LL2 茼蒿 山茼蒿 ,16.2 ,9.5 ,6.4 ,10.3 , +  7,307 , - 52,3162.1
114/01/27,338 桃　農,LM2 莧菜 白莧菜 ,18.0 ,18.0 ,18.0 ,18.0 , - 49,18 , - 40,324
114/01/27,338 桃　農,LN1 油菜  ,5.6 ,2.2 ,1.5 ,2.7 , - 27,800 , +  3,2160
114/01/27,338 桃　農,LN2 油菜 小松菜 ,10.0 ,6.3 ,3.0 ,6.4 , + 12,165 , - 54,1056
114/01/27,338 桃　農,LN3 油菜 油菜花 ,25.0 ,25.0 ,25.0 ,25.0 , - 17,60 , + 33,1500
114/01/27,338 桃　農,LO1 甘薯葉  ,27.5 ,21.0 ,12.3 ,20.5 , -  6,"1,330 ", - 20,27265
114/01/27,338 桃　農,LP1 芫荽  ,102.4 ,61.2 ,34.8 ,64.1 , -  5,"1,411 ", + 15,90445.1
114/01/27,338 桃　農,LP2 九層塔  ,184.7 ,133.1 ,70.8 ,130.9 , + 11,322 , + 94,42149.8
114/01/27,338 桃　農,LQ1 紅鳳菜 紅鳳菜 ,40.0 ,32.6 ,30.0 ,33.6 , +  7,140 , - 22,4704
114/01/27,338 桃　農,LS1 茴香  ,20.0 ,16.1 ,15.0 ,16.7 , - 38,45 , - 47,751.5
114/01/27,338 桃　農,LX1 蕨菜 過貓 ,60.0 ,49.4 ,30.0 ,47.7 , - 15,51 , - 50,2432.7
114/01/27,338 桃　農,LX2 蕨菜 山蘇 ,110.0 ,102.5 ,92.7 ,102.0 ,  -  ,128 ,  -  ,13056
114/01/27,338 桃　農,MA2 洋菇 盒裝 ,78.0 ,68.2 ,66.9 ,69.9 , + 36,420 , - 73,29358
